Paramètre;VIF;cos_teta;R_2;Teta
176;MGN10503MEUB14042512JAS2;3.1293601538714833;0.8248914217482564;0.6804458576738598;34.422515293731315
177;MGE10503MEUB14042512JAS2;2.961713036492579;0.813853528269647;0.6623575654769531;35.525841408884425
178;MGN12334KIUB14042512JAS2;5.319534454778827;0.9011179860496698;0.8120136247822127;25.694587138893787
179;MGE12334KIUB14042512JAS2;5.878262420902005;0.9109784309745196;0.8298817017007974;24.359084456437788
180;MGN12338BADB14042512JAS2;3.3099534942065243;0.8353926930343628;0.6978809515752051;33.343249758589984
181;MGE12338BADB14042512JAS2;3.5961550150077803;0.849661829242775;0.7219252240721785;31.825092899166822
182;MGN12349KRBB14042512JAS2;3.5292477023764675;0.846553894028721;0.7166534954951911;32.16119303935798
183;MGE12349KRBB14042512JAS2;3.376398788944055;0.8389436540088528;0.7038264546017259;32.971260369537525
184;MGN12602DIOB14042512JAS2;3.62317606202896;0.8508813429015321;0.7239990596979146;31.692341133217358
185;MGE12602DIOB14042512JAS2;3.8459529008300724;0.8602246307717386;0.7399864153863741;30.658186217824724
186;MGN21501EVEB14042512JAS2;10.974870041115343;0.9533534223609995;0.9088827479274303;17.56913358244728
187;MGE21501EVEB14042512JAS2;14.901567973002436;0.9658638454360123;0.9328929679204412;15.01371481687226
188;MGN21602JIVB14042512JAS2;3.677489371881297;0.8532733165922353;0.728075352808313;31.43050143811209
189;MGE21602JIVB14042512JAS2;3.5612365463805014;0.8480558108957155;0.7191986583939896;31.99916585944226
190;MGN22006MANB14042512JAS2;3.704371342019996;0.8544288513746012;0.7300486620613205;31.303306085917175
191;MGE22006MANB14042512JAS2;4.99859471469307;0.8943957584786876;0.7999437727846669;26.569077942504947
192;MGN22901MALB14042512JAS2;4.037344645963297;0.8673594704372176;0.7523124509571306;29.846772158470518
193;MGE22901MALB14042512JAS2;4.453062562647044;0.880588126122104;0.7754354478672386;28.2866097050804
194;MGN23101CIDB14042512JAS2;4.452399221729795;0.8805691290900354;0.7754019911063834;28.288906496788663
195;MGE23101CIDB14042512JAS2;5.881662724624272;0.9110324090836829;0.829980050400819;24.351585038343195
196;MGN30302HBMB14042512JAS2;3.3249687327461968;0.8362088806620688;0.6992452920981099;33.258074267554065
197;MGE30302HBMB14042512JAS2;4.078935193001661;0.8688141215951306;0.7548379778831185;29.678876134897898
198;MGN30602ASEB14042512JAS2;7.982710348216677;0.9352696210583615;0.8747292640746512;20.728252161594295
199;MGE30602ASEB14042512JAS2;10.11698632359317;0.9492925448405316;0.9011563356898127;18.32424141006169
200;MGN30604TRJB14042512JAS2;426.8845872898937;0.9988280364820769;0.997657446462641;2.7741957399671233
201;MGE30604TRJB14042512JAS2;434.9549409331679;0.9988497941514225;0.9977009112763392;2.748318442222271
202;MGN30606HEMB14042512JAS2;4.021225996694797;0.8667869531893111;0.751319622219209;29.91261741876832
203;MGE30606HEMB14042512JAS2;4.273816501290474;0.8752240256618138;0.7660170950956713;28.9284999148427
204;MGN31906PDMB14042512JAS2;3.5279499225229203;0.8464923299110018;0.7165492645981562;32.16781903930648
205;MGE31906PDMB14042512JAS2;3.5099556612145335;0.8456335590290116;0.7150961161560728;32.260119847707976
206;MGN32809LICB14042512JAS2;13.67938215363008;0.9627550483736709;0.9268972831689893;15.686591134682134
207;MGE32809LICB14042512JAS2;15.08321227628112;0.9662821147840959;0.9337011253516245;14.920923350574324
208;MGN39601SALB14042512JAS2;3.6428774003593336;0.851758018798081;0.725491722586832;31.59660085242572
209;MGE39601SALB14042512JAS2;4.2024318046738545;0.8729504794312064;0.7620425395391731;29.196664186688896
210;MGN39901DJIB14042512JAS2;12.82274774083627;0.9602153898398713;0.922013594885336;16.21607168256242
211;MGE39901DJIB14042512JAS2;15.486729285042271;0.9671755717177588;0.9354285865275735;14.720799089107903
212;MGN40101STKB14042512JAS2;3.363670069972871;0.8382754212252811;0.7027056818304225;33.0415460646634
213;MGE40101STKB14042512JAS2;3.821430716043003;0.8592542719517341;0.7383179038673047;30.76704457904081
214;MGN40127YEMB14042512JAS2;3.281054357740085;0.8337984906060781;0.6952199229369741;33.50906466925175
215;MGE40127YEMB14042512JAS2;3.14837968712311;0.8260607130597712;0.6823763016608176;34.30382085696175
216;MGN40424KOLB14042512JAS2;3.2323954079866075;0.8310426631570269;0.6906319079871236;33.79400584088977
217;MGE40424KOLB14042512JAS2;4.258060075937494;0.8747292554029364;0.7651512702577756;28.987050725087556
218;MGN40451GRFB14042512JAS2;4.195202127264883;0.8727155679791532;0.7616324625931759;29.224243926479083
219;MGE40451GRFB14042512JAS2;4.464957200003776;0.880927742439965;0.7760336874003733;28.245520277560438
220;MGN41507RIRB14042512JAS2;3.046397079254866;0.8195995258429422;0.6717433827619756;34.95527517424613
221;MGE41507RIRB14042512JAS2;3.072826313285861;0.821320097420947;0.6745667024275539;34.78284027511301
222;MGN41609CADB14042512JAS2;5.1092186830105835;0.8968140038695402;0.8042753575365158;26.257608078727458
223;MGE41609CADB14042512JAS2;5.138829066292385;0.8974425553055793;0.8054031400734077;26.1760874360613
224;MGN41703EASB14042512JAS2;5.341444687387246;0.9015457457880071;0.8127847317484538;25.638001612064983
225;MGE41703EASB14042512JAS2;4.91776964230422;0.8925557610132835;0.7966557865180016;26.803819331436966
226;MGN42202ARFB14042512JAS2;3.902607302335873;0.8624158215948257;0.7437610493370782;30.41107699153173
227;MGE42202ARFB14042512JAS2;4.426350087324308;0.8798182929272544;0.774080228569428;28.37954802531828
228;MGN43001THUB14042512JAS2;7.570094030034869;0.9316121749692494;0.8679012445509354;21.312465526693263
229;MGE43001THUB14042512JAS2;4.044904501191119;0.8676262874194159;0.752775374621199;29.816040424395233
230;MGN49804COBB14042512JAS2;2.9162963615081443;0.8106166306376243;0.6570993218662947;35.84377828308908
231;MGE49804COBB14042512JAS2;3.4079417735783912;0.8405758482131876;0.7065677565993198;32.79902218519275
232;MGN49914MIAB14042512JAS2;3.2569819686251043;0.8324465689016773;0.692967290076175;33.649113799364585
233;MGE49914MIAB14042512JAS2;3.153555663400178;0.8263761988381585;0.6828976220062037;34.27173421473343
234;MGN50107YASB14042512JAS2;3.279184961900446;0.8336942929452102;0.695046174089414;33.51987715208861
235;MGE50107YASB14042512JAS2;3.3271133343293293;0.8363247895108288;0.6994391535503321;33.245962626048524
236;MGN50119MSPB14042512JAS2;3.526851777223391;0.8464401971726259;0.7164610073896338;32.17342900975355
237;MGE50119MSPB14042512JAS2;3.5474942244083763;0.8474142358268817;0.718110887082058;32.06846861220051
238;MGN50207CHAB14042512JAS2;3.2580649357460816;0.8325078657053762;0.6930693464613207;33.642775040484594
239;MGE50207CHAB14042512JAS2;3.4880383974879816;0.8445743948003238;0.7133059083523332;32.373635561557265
240;MGN50305BETB14042512JAS2;25.51662012578587;0.9802090882414052;0.9608098566710468;11.41798324875686
241;MGE50305BETB14042512JAS2;46.27663862391425;0.9891364034451744;0.9783908246204548;8.453146518309712
242;MGN66007ROVB14042512JAS2;3.8725878922336503;0.8612634579281981;0.7417747439624371;30.541258778033562
243;MGE66007ROVB14042512JAS2;2.927516747317567;0.8114268716988167;0.6584135681149279;35.764424182732725
244;MGN66018BEMB14042512JAS2;15.57686691234829;0.9673687185673391;0.9358022376626157;14.67718570994197
245;MGE66018BEMB14042512JAS2;5.540107713899359;0.905261340346339;0.8194980943256501;25.141495761256458
246;MGN91201KETB14042512JAS2;3.7377900275752123;0.8558400740378465;0.7324622323291065;31.14733317909972
247;MGE91201KETB14042512JAS2;3.486521709102558;0.8445005578402136;0.713181192192432;32.38153579356006
248;MGN91301CRQB14042512JAS2;5.589383633339635;0.906139832656715;0.8210893963271395;25.022760446172796
249;MGE91301CRQB14042512JAS2;7.499991447478553;0.9309492545899951;0.8666665146216675;21.41672684657742
250;MGN91401AMVB14042512JAS2;3.2250418322780443;0.8306181449141953;0.6899265026606991;33.837711115890116
251;MGE91401AMVB14042512JAS2;3.9955369112289527;0.8658641610363924;0.7497207453672556;30.01847190079606
252;MGN92201PAUB14042512JAS2;6.683608968102301;0.9221606343109114;0.8503802354727026;22.7559757113573
253;MGE92201PAUB14042512JAS2;8.476627799374876;0.9391637549251084;0.882028558565029;20.088409115348387
254;MGN92301RIMB14042512JAS2;14.895038768188833;0.9658486173891615;0.9328635517125549;15.017082531129406
255;MGE92301RIMB14042512JAS2;17.643400353971494;0.9712474366221597;0.9433215831451163;13.772793438111474
256;MGN92701NOXB14042512JAS2;3.9508176596525644;0.8642267282802943;0.7468878378740618;30.205475314658965
257;MGE92701NOXB14042512JAS2;4.981349997302766;0.8940085049334929;0.7992512068934192;26.61864197022435
258;MGN92902FUUB14042512JAS2;7.01818036927809;0.9260199371241512;0.857512923951417;22.177341234500393
259;MGE92902FUUB14042512JAS2;10.426745799277366;0.9508379459685302;0.9040927994936535;18.04048177753523
260;MGN97205LAOB14042512JAS2;5.904146321367617;0.9113876803338825;0.8306275038643752;24.3021714060186
261;MGE97205LAOB14042512JAS2;9.177340482196062;0.9439470167306492;0.8910359703946924;19.274663118337727
262;MGN97301KRWB14042512JAS2;6.403615825999524;0.9186066770691345;0.843838227155997;23.276769817958378
263;MGE97301KRWB14042512JAS2;14.507604266295292;0.9649200130249627;0.9310706315360942;15.22106967718269
264;MGN97401REUB14042512JAS2;3.5962565191946063;0.8496664479199267;0.7219330727208655;31.82459106236729
265;MGE97401REUB14042512JAS2;4.259353138127106;0.8747700075238248;0.7652225660632325;28.982232226843443
266;MFO97301KRWB14042423JAS2;9.26953402935428;0.9445208902278811;0.892119712076869;19.17480554179383
267;MZB97301KRWB14042423JAS2;7.363191834045519;0.9296178420278218;0.8641893322164642;21.62467828455445
268;MFO41609CADB14042500JAS2;6.774479640946447;0.9232481716582314;0.852387186470267;22.594340567851233
