;Paramètre;VIF;cos_teta;R_2;Teta
1328;MZB10202REZB14042118JAS2;1.0651960433142285;0.24739780808795994;0.06120567544672706;75.67641886523151
1329;MFO10317SPJB14042118JAS2;6.051984183731377;0.9136547132239488;0.8347649349963361;23.984604845971404
1330;MZB10317SPJB14042118JAS2;1.6195479174610747;0.6185012045290553;0.38254374000389235;51.79323309243322
1331;MFO31906PDMB14042118JAS2;1.2561636372335416;0.45158096967587097;0.2039253721733999;63.15483734917542
1332;MZB31906PDMB14042118JAS2;1.0347869806068555;0.18335083392712273;0.03361752830177134;79.43500241093666
1333;MFO10503MEUB14042118JAS2;1.8662741386065782;0.6813024578292537;0.46417303904418195;47.05449427949139
1334;MZB10503MEUB14042118JAS2;1.1961455909911454;0.4049461304249347;0.16398136854612821;66.11224855939892
1335;MFO10003TLSB14042118JAS2;2.4268782344574475;0.766777681254882;0.5879480124706133;39.93459728494713
1336;MZB10003TLSB14042118JAS2;1.255671152979605;0.4512351331035152;0.20361314534694708;63.177043540471225
1337;MFO10002GR4B14042118JAS2;2.491069014696233;0.7736704203016652;0.5985659192497553;39.31535667626856
1338;MZB10002GR4B14042118JAS2;1.2241551448799595;0.4279136345891636;0.18311007866730822;64.66477315683908
1339;MFO12602DIOB14042118JAS2;2.126297413514333;0.7278041672594003;0.5296989058801491;43.29737586291135
1340;MZB12602DIOB14042118JAS2;1.1574432133647858;0.36881801498447314;0.13602672817708705;68.3572603356714
1341;MFO39901DJIB14042119JAS2;2.5252229087114197;0.7771713810981589;0.6039953555980198;38.997685639137934
1342;MZB39901DJIB14042119JAS2;1.9119714980228515;0.6906371341674201;0.47697965109098706;46.319435260245186
1343;MFO32809LICB14042119JAS2;7.960020036001512;0.9350787001704576;0.8743721755124725;20.75913676937658
1344;MZB32809LICB14042119JAS2;7.912936166210787;0.934678907324971;0.8736246597982019;20.82366802009964
1345;MFO39801MAIB14042119JAS2;2.945157131974899;0.8126866201064523;0.6604595425000492;35.64074182467043
1346;MZB39801MAIB14042119JAS2;1.8233599096327635;0.6719835744874312;0.4515619243809049;47.77965675927465
1347;MFO30302HBMB14042119JAS2;2.1322787552543465;0.72870993308778;0.5310181665807967;43.22164805388259
1348;MZB30302HBMB14042119JAS2;1.7023806856461028;0.6423296042917468;0.412587320549592;50.034247619280116
1349;MFO97401REUB14042119JAS2;2.8082983498493728;0.8024415730473706;0.6439124781547386;36.63610797616204
1350;MZB97401REUB14042119JAS2;1.4787469321551958;0.5689918865402983;0.3237517669486877;55.32004318419061
1351;MFO91301CRQB14042119JAS2;2.399775994723324;0.763737153671481;0.5832944398982154;40.205225911697184
1352;MZB91301CRQB14042119JAS2;1.2189155035390475;0.42379073630039177;0.17959858817402818;64.92585505887891
1353;MFO91401AMVB14042119JAS2;2.051927263798109;0.7159981079380269;0.5126532905708343;44.27494244869649
1354;MZB91401AMVB14042119JAS2;1.314414203333453;0.489085690560766;0.23920481271130134;60.71949563099182
1355;MFO91201KETB14042119JAS2;2.2635505742179904;0.7471386675770536;0.558216188588815;41.65687536685798
1356;MZB91201KETB14042119JAS2;1.1157953744215694;0.32214643328989745;0.10377832448140234;71.2072181531577
1357;MFO50119MSPB14042119JAS2;1.4850346195861346;0.5715024279248511;0.32661502512399965;55.14493879045906
